program,jurisdiction,element,family,scope_version,citation_path,note
chip,us-sd,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-sd/regulation/arsd/67/46/14/02,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'eets the requirements of chapter 67:46:01 ; ( 6 ) Is not a resident of a public institution or a patient in an institution for mental diseases; ( 7' (candidate, needs reading)"
chip,us-tn,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-tn/manual/tenncare/medicaid/admin-200-020/page-1,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'ation number. 2. Out-of-State SSI Benefits If a Tennessee resident is receiving SSI benefits from another state, refer the recipient and her respons' (candidate, needs reading)"
chip,us-tx,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-tx/manual/hhs/chip/texas-works-handbook-part-d/d-420,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'Citizenship' (candidate, needs reading)"
chip,us-ut,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-ut/manual/dhhs/chip/202-3-verification-of-non-citizen-status/block-3,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'Verifying Immigration Status' (candidate, needs reading)"
chip,us-va,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-va/manual/dmas/medicaid/m01/page-39,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'cessary to verify and calculate countable income, including Social Security Number and residence address. If either the non- custodial parent or the c' (candidate, needs reading)"
chip,us-vt,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-vt/manual/dvha/medicaid/hbee-part-2/9.03,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'n circumstances (except if the child dies or ceases to be a resident of the state or the child's representative requests a voluntary termination of th' (candidate, needs reading)"
chip,us-wa,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-wa/manual/hca/medicaid/citizenship-and-immigration-status-general-requirements/block-1,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'Citizenship and immigration status general requirements' (candidate, needs reading)"
chip,us-wi,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-wi/manual/dhs/medicaid/meh-release-26-03/page-41,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'g reasons: • The child turns 19. • The child is no longer a resident of Wisconsin. • The child passes away.' (candidate, needs reading)"
chip,us-wv,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-07-21-wv-income-maintenance-manual,us-wv/manual/bfa/income-maintenance-manual/page-6,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'ams: Emergency Assistance, Indigent Burial, Special Reduced Residential Service Rate (20% Utility Discount Program), Summer EBT, Tel-Assistance, and L' (candidate, needs reading)"
chip,us-wy,C-457-320-a,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-wy/policy/cms/chip-state-plan/spa/wy-21-0017/approval-package/page-5,"weak (candidate) pattern matched; /(state )?residen|citizen|immigra|lawfully|social s/: 'lity (CHIPRA # 14, SHO # 10-003, issued February 4, 2010) • Lawfully Residing requirements (CHIPRA # 17, SHO # 10-006, issued July 1, 2010) • Moved se' (candidate, needs reading)"
chip,us-ak,C-457-340,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-ak/manual/dpa/magi-medicaid/802-2-timely-notice-requirement/block-1,"weak (candidate) pattern matched; /enroll(ment|ed).{0,120}(effective|begin|date)|effe/: 'so be found posted on the DPAweb under DPA Calendars . The effective date of an adverse action is always the first day of the month following timely' (candidate, needs reading)"
chip,us-al,C-457-340,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-al/policy/cms/chip-state-plan/spa-index/p01/block-1,"weak (candidate) pattern matched; /enroll(ment|ed).{0,120}(effective|begin|date)|effe/: 'nths of continuous eligibility (CE) coverage to individuals enrolled in its separate CHIP, pursuant to section 5112 of the Consolidated Appropriations' (candidate, needs reading)"
chip,us-ar,C-457-340,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-ar/policy/cms/chip-state-plan/spa-index/p01/block-1,"weak (candidate) pattern matched; /enroll(ment|ed).{0,120}(effective|begin|date)|effe/: 'nths of continuous eligibility (CE) coverage to individuals enrolled in its separate CHIP, pursuant to section 5112 of the Consolidated Appropriations' (candidate, needs reading)"
chip,us-az,C-457-340,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-az/policy/cms/chip-state-plan/spa-index/p01/block-1,"weak (candidate) pattern matched; /enroll(ment|ed).{0,120}(effective|begin|date)|effe/: 'nths of continuous eligibility (CE) coverage to individuals enrolled in its separate CHIP, pursuant to section 5112 of the Consolidated Appropriations' (candidate, needs reading)"
chip,us-ca,C-457-340,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-ca/policy/cms/chip-state-plan/spa-index/p01/block-1,"weak (candidate) pattern matched; /enroll(ment|ed).{0,120}(effective|begin|date)|effe/: 'nths of continuous eligibility (CE) coverage to individuals enrolled in its separate CHIP, pursuant to section 5112 of the Consolidated Appropriations' (candidate, needs reading)"
chip,us-co,C-457-340,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-co/regulation/10-ccr-2505-3/430,"weak (candidate) pattern matched; /enroll(ment|ed).{0,120}(effective|begin|date)|effe/: '430 ENROLLMENT DATE' (candidate, needs reading)"
chip,us-ct,C-457-340,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-ct/policy/cms/chip-state-plan/spa-index/p01/block-1,"weak (candidate) pattern matched; /enroll(ment|ed).{0,120}(effective|begin|date)|effe/: 'nths of continuous eligibility (CE) coverage to individuals enrolled in its separate CHIP, pursuant to section 5112 of the Consolidated Appropriations' (candidate, needs reading)"
chip,us-dc,C-457-340,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-dc/policy/cms/chip-state-plan/spa/dc-13-0010/approval-package/page-2,"weak (candidate) pattern matched; /enroll(ment|ed).{0,120}(effective|begin|date)|effe/: 'Gross Income (MAGI) Eligibility, has been approved with an effective date of January 1, 2014. SPA number DC-13-0010 describes the state’s plan to pr' (candidate, needs reading)"
chip,us-de,C-457-340,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-de/manual/dss/medicaid/dssm-14000/page-13,"weak (candidate) pattern matched; /enroll(ment|ed).{0,120}(effective|begin|date)|effe/: 'ty under this section will be implemented with the earliest effective date of July 1, 2010. Children who are in one of the legal alien groups must hav' (candidate, needs reading)"
chip,us-fl,C-457-340,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-fl/policy/cms/chip-state-plan/spa/fl-22-0034/approval-package/page-2,"weak (candidate) pattern matched; /enroll(ment|ed).{0,120}(effective|begin|date)|effe/: 'the American Rescue Plan Act of 2021 (ARP). This SPA has an effective date of March 11, 2021 and extends through the last day of the first calendar qu' (candidate, needs reading)"
chip,us-ga,C-457-340,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-ga/manual/dfcs/chip/2194/block-1,"weak (candidate) pattern matched; /enroll(ment|ed).{0,120}(effective|begin|date)|effe/: 'es Medicaid Policy Manual Policy Title: PeachCare for Kids® Effective Date: May 2026 Chapter: 2100 Policy Number: 2194 Previous MT Number(s): MT 73 Up' (candidate, needs reading)"
chip,us-hi,C-457-340,state eligibility manual or codified eligibility regulation,2026-09-13-chip-state-plan,us-hi/policy/cms/chip-state-plan/spa/hi-24-0004/approval-package/page-2,"weak (candidate) pattern matched; /enroll(ment|ed).{0,120}(effective|begin|date)|effe/: 'bmitted on June 29, 2024, has been approved. The SPA has an effective date of January 1, 2024. Hawaii’s SPA HI-24-0004 implements a CHIP Health Servic' (candidate, needs reading)"
chip,us-ia,C-457-340,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-ia/manual/hhs/chip/employees-manual-5-e/page-13,"weak (candidate) pattern matched; /enroll(ment|ed).{0,120}(effective|begin|date)|effe/: 'h reasonable promptness. ♦ The amount of the premium. ♦ The effective date of coverage. The third-party administrator represents the Department in app' (candidate, needs reading)"
chip,us-id,C-457-340,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-id/regulation/idapa/16/03/01/100,"weak (candidate) pattern matched; /enroll(ment|ed).{0,120}(effective|begin|date)|effe/: 'ade if the request for the reinstatement is made before the effective date of the action taken on the notice of decision. Reinstatement pending a hear' (candidate, needs reading)"
chip,us-il,C-457-340,state eligibility manual or codified eligibility regulation,2026-05-27-il-cash-snap-medical-manual-r2026-07-15-self-contained,us-il/manual/dhs/csmm/146874/block-1,"weak (candidate) pattern matched; /enroll(ment|ed).{0,120}(effective|begin|date)|effe/: 'lectronically submitted to the All Kids bureau. The benefit begin date is October 1 and will continue to November 30th. FPPE Example 2: On October 31' (candidate, needs reading)"
chip,us-in,C-457-340,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-in/manual/fssa/chip/ihcppm-chapter-1600/1610.50.00,"weak (candidate) pattern matched; /enroll(ment|ed).{0,120}(effective|begin|date)|effe/: 'ing out of Indiana, or voluntary withdrawal; but before the effective date of the closure DFR discovers that the person is pregnant; eligibility shoul' (candidate, needs reading)"
chip,us-ks,C-457-340,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-ks/manual/kdhe/medicaid/mkeesm-1000-1600-1610-request-for-a-hearing/block-3,"weak (candidate) pattern matched; /enroll(ment|ed).{0,120}(effective|begin|date)|effe/: 'ved on a Medicaid only program (excludes CHIP) prior to the effective date of action and the notice of adverse action is mailed assistance shall not b' (candidate, needs reading)"
chip,us-ky,C-457-340,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-ky/manual/dcbs/medicaid/volume-ivb/page-143,"weak (candidate) pattern matched; /enroll(ment|ed).{0,120}(effective|begin|date)|effe/: 'HIPP staff will determine if a plan is eligible for KI-HIPP enrollment. 3. The health insurance plan must be cost effective and comprehensive. This is' (candidate, needs reading)"
chip,us-la,C-457-340,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-la/manual/ldh/medicaid/h-1900/page-1,"weak (candidate) pattern matched; /enroll(ment|ed).{0,120}(effective|begin|date)|effe/: 'n allowed. The continuous eligibility period begins on the effective date of the child's most recent determination or redetermination of eligibility,' (candidate, needs reading)"
chip,us-ma,C-457-340,state eligibility manual or codified eligibility regulation,2026-09-10-chip-state-eligibility-manual,us-ma/regulation/130-cmr/505/002,"weak (candidate) pattern matched; /enroll(ment|ed).{0,120}(effective|begin|date)|effe/: 'oster care under the responsibility of a state or tribe and enrolled in Medicaid coverage on their 18th birthday, or later date of aging out, receives' (candidate, needs reading)"
chip,us-md,C-457-340,state eligibility manual or codified eligibility regulation,2026-09-10-medicaid-state-eligibility-manual,us-md/manual/mdh/medicaid/section-400/page-6,"weak (candidate) pattern matched; /enroll(ment|ed).{0,120}(effective|begin|date)|effe/: 'igible for MA for a period up to 15 months if the mother is enrolled as a Maryland MA recipient on the date of the newborn’s birth. The NB’s MA covera' (candidate, needs reading)"
