jurisdiction,element,level,family,status,scope_version,citation_path,pe_modeled,evidence_note
us-ky,M-435-1103,state,state eligibility manual or codified eligibility regulation,REVIEW,2026-09-10-medicaid-state-eligibility-manual,us-ky/manual/dcbs/medicaid/volume-iva/page-19,no,"weak (candidate) pattern matched; /presumptive(ly)? eligib/: 'Support PCH Personal Care Home PCP Primary Care Provider PE Presumptive Eligibility PNA Personal Needs Allowance POA Power-of-Attorney PRO Peer Review' (candidate, needs reading)"
us-la,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-la/manual/ldh/medicaid/h-3200/page-1,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 'ments of the Medicaid program for which they are determined presumptively eligible. For example, a pregnant woman must be a citizen or a qualified ali'"
us-ma,M-435-1103,state,state eligibility manual or codified eligibility regulation,REVIEW,2026-09-10-medicaid-state-eligibility-manual,us-ma/manual/eohhs/medicaid/130-cmr-501/page-7,no,"weak (candidate) pattern matched; /presumptive(ly)? eligib/: 'ealth Safety Net Payments and Funding. Hospital-determined Presumptive Eligibility. The MassHealth agency will provide time-limited coverage, in acco' (candidate, needs reading)"
us-md,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-md/manual/mdh/medicaid/section-1600/page-43,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 'or Medical Assistance for the newborn's date of birth; (4) Pregnant women who are determined presumptively eligible for Medical Assistance through an'"
us-me,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-me/regulation/dhhs/ofi/chapter-332/part-3/section-2,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 'all other eligibility criteria in Part 2 and Part 17. II. Presumptive Eligibility for Pregnant Individuals A pregnant individual is eligible to rec'"
us-mi,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-07-17-mi-bridges-manual,us-mi/manual/mdhhs/bridges/bem/125/page-1,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 'M 546 to determine the post-eligibility patient-pay amount. Presumptive Eligibility Refer to BEM 136 for presumptive eligibility policy. Nonfinancial'"
us-mn,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-mn/manual/dhs/medicaid/2-2-1-1/block-2,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 'teria for Medical Assistance for Families with Children and Adults (MA-FCA). See the Hospital Presumptive Eligibility web site for additional program'"
us-mo,M-435-1103,state,state eligibility manual or codified eligibility regulation,EXTRACTABLE,,,no,not found in held text (searched 636 provisions in Missouri's program and pointer scopes); carried by Medicaid state plan presumptive-eligibility pages (S-series eligibility SPAs) on medicaid.gov; untaken publisher families: magi_appendix_spreadsheet (3 of 3 not taken); index https://dssmanuals.mo.gov/family-mo-healthnet-magi/
us-ms,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-chip-state-eligibility-manual,us-ms/manual/dom/chip/epm-chapter-101/101.05.07,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: '101.05.07 PRESUMPTIVE ELIGIBILITY FOR PREGNANT WOMEN (PEP)'"
us-mt,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-mt/manual/dphhs/medicaid/fma105-1/page-1,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 'ce: ARM 37.82.101, .701; 42 CFR 435.1101-3; .1110 Overview: Presumptive eligibility (PE) allows eligible individuals to immediately receive Medicaid c'"
us-nc,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-nc/manual/dhb/medicaid/ma-200/page-5,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 'ervices PDN Private Duty Nursing PDP Preferred Drug Plan PE Presumptive Eligibility PIL Poverty Income Level PL Public Law PLA Private Living Arrangem'"
us-nd,M-435-1103,state,state eligibility manual or codified eligibility regulation,REVIEW,2026-09-10-chip-state-eligibility-manual,us-nd/manual/hhs/aca-medicaid/510-03-60-05/block-1,no,"weak (candidate) pattern matched; /presumptive(ly)? eligib/: 'General Statement (Hospital Presumptive Eligibility (HPE) 510-03-60-05' (candidate, needs reading)"
us-ne,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-chip-state-eligibility-manual,us-ne/regulation/title-477/chapter-19/008.07,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: '008.07 PRESUMPTIVE ELIGIBILITY FOR PREGNANT WOMEN.'"
us-nh,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-nh/manual/dhhs/mam/129-eligibility-determinations-mam/block-1,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 'unity outreach providers who have attended DHHS training on presumptive eligibility policy) may make presumptive eligibility decisions for Family Plan'"
us-nj,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-nj/manual/dhs/medicaid/njac-10-69/page-13,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: '. ""Social Security payment"" means RSDI benefit. ""Sponsoring adult"" means an individual 18 or older, including the applicant or the adult with whom the'"
us-nm,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-nm/manual/hca/medicaid/8-291-400/block-1,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 're is not extended or continuous medicaid eligibility for a pregnant individual covered during a presumptive eligibility period under section 1920 of'"
us-nv,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-nv/manual/dss/medicaid/h-100/page-2,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 'are and Supportive Services H-100 Medical Assistance Manual PRESUMPTIVE ELIGIBILITY 23 Oct 01 MTL 04/23 PRENATAL PREGNANCY PE H-102 PRENATAL PREGNANC'"
us-ny,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-ny/manual/doh/medicaid/categorical-factors/page-58,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 'voluntarily provide their social security number. However, pregnant women cannot be denied Medicaid for failure to provide an SSN. NOTE: Pregnant wom'"
us-oh,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-oh/manual/odm/medicaid/5160-1-2-13/block-1,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 'presumptively eligible. (3) Services for individuals found presumptively eligible on the basis of pregnancy are restricted to ambulatory prenatal car'"
us-ok,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-ok/manual/ohca/medicaid/317-35-7-42/block-1,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 'SECTION 42. Presumptive eligibility for pregnant women [REVOKED]'"
us-or,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-chip-state-eligibility-manual,us-or/regulation/chapter-410/division-200/410-200-0105,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 'the following requirements also apply: (a) To receive MAGI Adult benefits via Hospital Presumptive Eligibility, an individual may not be entitled to'"
us-pa,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-pa/manual/dhs/medicaid/305-category/305-appendix-b/block-1,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 'Categories: D. 17—Presumptive Eligibility Identifies: A pregnant woman or other individual who has been determined presumptively eligible for MA b'"
us-ri,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-ri/manual/eohhs/medicaid/210-ricr-30-00-1/page-15,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 'for additional detail on the provisions governing hospital presumptive eligibility determinations in Rhode Island. E. Section 1931 Extended/Transitio'"
us-sc,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-sc/manual/scdhhs/medicaid/chapter-601/block-1,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 'ill provide all services covered under the plan during this Presumptive Eligibility Period. An exception to this rule includes pregnant women, who wil'"
us-sd,M-435-1103,state,state eligibility manual or codified eligibility regulation,EXTRACTABLE,,,no,not found in held text (searched 46 provisions in South Dakota's program and pointer scopes); carried by Medicaid state plan presumptive-eligibility pages (S-series eligibility SPAs) on medicaid.gov; untaken publisher families: nonmedicaid_chip_chapter (1 of 1 not taken); index https://sdlegislature.gov/Rules/Administrative/67:46
us-tn,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-tn/manual/tenncare/medicaid/admin-200-040/page-4,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 'igibility is the date determined by the qualified entity. • Presumptively Eligible Pregnant Women • Hospital Presumptive Eligibility • Presumptive Bre'"
us-tx,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-tx/manual/hhsc/medicaid/twh-a-120/block-47,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 'Presumptive eligibility (PE) provides short-term medical coverage to pregnant women, MBCC applicants, children under age 19, parents and caretaker rel'"
us-ut,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-chip-state-eligibility-manual,us-ut/manual/dhhs/chip/table-v-telephone-numbers/block-1,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: '://www.health.utah.gov/umb/ Medicaid Policy Specialist UPP, Adult Expansion Employer Sponsored Insurance Premium Reimbursement and Targeted Adult Medi'"
us-va,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-va/manual/dmas/medicaid/m03/page-47,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 'L and at or below 138% FPL (133% + 5% income disregard); • Presumptive eligible adult, income at or below 138% FPL (133% + 5% income disregard); • I'"
us-vt,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-vt/manual/dvha/medicaid/hbee-part-7/66.02,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 'tive eligibility. Hospitals may only make determinations of presumptive eligibility under this section based on income for: 104 42 CFR § 435.1110. Eli'"
us-wa,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-wa/manual/hca/medicaid/tailored-supports-older-adults-tsoa-presumptive-eligibility/block-2,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 'WAC 182-513-1620 Tailored Supports for Older Adults (TSOA) - Presumptive Eligibility (PE).'"
us-wi,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-wi/manual/dhs/medicaid/meh-release-26-03/page-290,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 'lus Handbook, CHAPTER 43 TUBERCULOSIS-RELATED MEDICAID). 4. Presumptively Eligible Pregnant Women (see the BadgerCare Plus Handbook) 5. SeniorCare (se'"
us-wv,M-435-1103,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-07-21-wv-income-maintenance-manual,us-wv/manual/bfa/income-maintenance-manual/page-167,no,"strong pattern /presumptive(ly)? eligib.{0,200}(pregnan|adult|pare/ matched: 'Coverage groups eligible for PE: • Children under age 19 • Pregnant Women • Parents/Caretaker Relatives • Adult Group • Former Foster Children • Brea'"
us-wy,M-435-1103,state,state eligibility manual or codified eligibility regulation,EXTRACTABLE,,,no,no medicaid document taken for this state (searched 0 provisions in Wyoming's program and pointer scopes); publisher lists: manual_policy_page_html (107 of 107 not taken); eligibility_table_html (17 of 17 not taken); index https://ecom.wyo.gov/; also carried by Medicaid state plan presumptive-eligibility pages (S-series eligibility SPAs) on medicaid.gov
us,M-435-1110,state,federal regulation (eCFR),PRESENT,2026-06-25-title-42-part-435,us/regulation/42/435/1110,no,federal regulation text held (42 CFR 435.1110)
us-ak,M-435-1110,state,state eligibility manual or codified eligibility regulation,PRESENT,2026-09-10-chip-state-eligibility-manual,us-ak/manual/dpa/magi-medicaid/833-hosptial-presumptive-eligibility-determination/block-1,no,"strong pattern /hospital presumptive|presumptive(ly)? eligib.{0,15/ matched: '833 Hospital Presumptive Eligibility'"
us-al,M-435-1110,state,state eligibility manual or codified eligibility regulation,OUTREACH,,,no,"publisher block recorded in the medicaid queue row (blocked_primary_source); searched 4 provisions in Alabama's program and pointer scopes: Blocked 2026-09-10: Probed 2026-09-10 (plain request plus curl-cffi chrome120 browser impersonation, 20 s timeouts): medicaid.alabama.gov does not answer TCP from this network (requests ConnectTimeout"
