jurisdiction,element,level,family,status,scope_version,citation_path,pe_modeled,evidence_note
us-nh,MED-ST-5,state,manual (CMS IOM),PRESENT,2026-09-10-medicare-cms-iom-100-24,us/manual/cms/iom/100-24/chapter-1/1.6,no,"Pub 100-24 ch.1 1.6 'Part B Buy-in Coverage Groups in the 50 States and DC' and 1.7 QMB Part A payment (federal family, state-by-state text; body opened)"
us-nh,MED-ST-1,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-nh/manual/dhhs/mam/217-specified-low-income-medicare-beneficiary-and-slmb135-slmb-slmb135-mam/block-1,yes,"39 rows name an MSP group in the heading or 3+ times in the body (TOC/glossary rows excluded); cited row '217 SPECIFIED LOW-INCOME MEDICARE BENEFICIARY AND SLMB135 (SLMB/SLMB13', 16 mentions, body opened"
us-nh,MED-ST-2,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-nh/manual/dhhs/mam/217-specified-low-income-medicare-beneficiary-and-slmb135-slmb-slmb135-mam/block-1,yes,"an FPL-percent or dollar income standard within 250 chars of an MSP group term in '217 SPECIFIED LOW-INCOME MEDICARE BENEFICIARY AND ': ""...termined by the Social Security Administration (SSA); · have income that is greater than 100% of the federal poverty guidelines (FPG) but less than or equal to 120% F..."""
us-nh,MED-ST-3,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-nh/manual/dhhs/mam/217-specified-low-income-medicare-beneficiary-and-slmb135-slmb-slmb135-mam/block-1,yes,"a resource/asset limit or no-resource-test statement within 250 chars of an MSP group term in '217 SPECIFIED LOW-INCOME MEDICARE BENEFICIARY AND ': ""...have resources less than or equal to the limits in Section 407.07 QMB, SLMB and SLMB 135 Resource Limits . To be eligible for assistance under SLMB135, an individual must: · be entitled to Me..."""
us-nh,MED-ST-4,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-nh/manual/dhhs/mam/615-budgeting-independent-living-rcf-cr-qmb-qdwi-slmb-and-slmb135-mam/block-1,partial,"a disregard or SSI-methodology statement within 250 chars of an MSP group term in '615 BUDGETING: Independent Living, RCF, CR, QMB, Q': ""...community residence, and . QMB, QDWI, SLMB, and SLMB135. 1. Subtract the earned income disregard from individual or combined gross earned income in accordance with Section 603.01 , Earne..."""
us-nh,MED-ST-6,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-nh/manual/dhhs/mam/213-qualified-medicare-beneficiary-qmb-mam/block-1,partial,"a coinsurance/deductible/cost-sharing payment statement within 250 chars of an MSP group term in '213 QUALIFIED MEDICARE BENEFICIARY (QMB) (MAM)': ""...Part B (supplemental insurance) premiums, premium penalties for late enrollment, Medicare deductibles, and Medicare coinsurance expenses. For individuals enrolled in Medicare Part B-ID,..."""
us-nh,MED-ST-7,state,state Medicaid regulation/manual,REVIEW,2026-09-10-medicaid-state-eligibility-manual,,partial,44 MSP rows in the scope but none carries a 2025/2026-dated dollar figure near the group term; the figure may sit in a standards chart or appendix outside this scope
us-nj,MED-ST-5,state,manual (CMS IOM),PRESENT,2026-09-10-medicare-cms-iom-100-24,us/manual/cms/iom/100-24/chapter-1/1.6,no,"Pub 100-24 ch.1 1.6 'Part B Buy-in Coverage Groups in the 50 States and DC' and 1.7 QMB Part A payment (federal family, state-by-state text; body opened)"
us-nj,MED-ST-1,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-nj/manual/dhs/medicaid/njac-10-72/page-3,yes,"2 rows name an MSP group in the heading or 3+ times in the body (TOC/glossary rows excluded); cited row 'Page 3', 4 mentions, body opened"
us-nj,MED-ST-2,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-nj/manual/dhs/medicaid/njac-10-72/page-56,yes,"an FPL-percent or dollar income standard within 250 chars of an MSP group term in 'Page 56': ""...me Medicare beneficiaries), covered under the provisions of this chapter will be based on 100 percent of the poverty income guidelines as defined by the U.S. Department of Health and Human Services in accor..."""
us-nj,MED-ST-3,state,state Medicaid regulation/manual,REVIEW,2026-09-10-medicaid-state-eligibility-manual,,yes,5 MSP rows in the scope but none carries a resource/asset limit or no-resource-test statement near the group term; the figure may sit in a standards chart or appendix outside this scope
us-nj,MED-ST-4,state,state Medicaid regulation/manual,REVIEW,2026-09-10-medicaid-state-eligibility-manual,,partial,5 MSP rows in the scope but none carries a disregard or SSI-methodology statement near the group term; the figure may sit in a standards chart or appendix outside this scope
us-nj,MED-ST-6,state,state Medicaid regulation/manual,REVIEW,2026-09-10-medicaid-state-eligibility-manual,,partial,5 MSP rows in the scope but none carries a coinsurance/deductible/cost-sharing payment statement near the group term; the figure may sit in a standards chart or appendix outside this scope
us-nj,MED-ST-7,state,state Medicaid regulation/manual,REVIEW,2026-09-10-medicaid-state-eligibility-manual,,partial,5 MSP rows in the scope but none carries a 2025/2026-dated dollar figure near the group term; the figure may sit in a standards chart or appendix outside this scope
us-nm,MED-ST-5,state,manual (CMS IOM),PRESENT,2026-09-10-medicare-cms-iom-100-24,us/manual/cms/iom/100-24/chapter-1/1.6,no,"Pub 100-24 ch.1 1.6 'Part B Buy-in Coverage Groups in the 50 States and DC' and 1.7 QMB Part A payment (federal family, state-by-state text; body opened)"
us-nm,MED-ST-1,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-nm/manual/hca/medicaid/8-240-500/block-1,yes,"18 rows name an MSP group in the heading or 3+ times in the body (TOC/glossary rows excluded); cited row '8.240.500 NMAC', 26 mentions, body opened"
us-nm,MED-ST-2,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-nm/manual/hca/medicaid/8-200-520/block-1,yes,"an FPL-percent or dollar income standard within 250 chars of an MSP group term in '8.200.520 NMAC': ""...6 $3,596 7 $4,055 8 $4,513 Add $458 for each additional person in the budget group. *FPL must be below 100% for an individual or couple for qualified medicare beneficiary (QMB) program. B. One hun..."""
us-nm,MED-ST-3,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-nm/manual/hca/medicaid/8-240-500/block-1,yes,"a resource/asset limit or no-resource-test statement within 250 chars of an MSP group term in '8.240.500 NMAC': ""...ELIGIBILITY - QUALIFIED MEDICARE BENEFICIARIES (QMB) (CATEGORY 040) PART 500 INCOME AND RESOURCE STANDARDS 8.240.500.1 ISSUING AGENCY: New Mexico Health Care Authority. [8.240.500.1 NMAC -Rp 8...."""
us-nm,MED-ST-4,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-nm/manual/hca/medicaid/8-240-500/block-1,partial,"a disregard or SSI-methodology statement within 250 chars of an MSP group term in '8.240.500 NMAC': ""...ost of living adjustments (COLAs) in January of each year. The ISD caseworker must disregard the COLA from January through March when (re)determining QMB eligibility. For redetermina..."""
us-nm,MED-ST-6,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-nm/manual/hca/medicaid/8-200-400/block-1,partial,"a coinsurance/deductible/cost-sharing payment statement within 250 chars of an MSP group term in '8.200.400 NMAC': ""...he following: ( i ) cost for the monthly medicare Part B premium; (ii) cost of medicare deductibles and coinsurance;..."""
us-nm,MED-ST-7,state,state Medicaid regulation/manual,REVIEW,2026-09-10-medicaid-state-eligibility-manual,,partial,22 MSP rows in the scope but none carries a 2025/2026-dated dollar figure near the group term; the figure may sit in a standards chart or appendix outside this scope
us-nv,MED-ST-5,state,manual (CMS IOM),PRESENT,2026-09-10-medicare-cms-iom-100-24,us/manual/cms/iom/100-24/chapter-1/1.6,no,"Pub 100-24 ch.1 1.6 'Part B Buy-in Coverage Groups in the 50 States and DC' and 1.7 QMB Part A payment (federal family, state-by-state text; body opened)"
us-nv,MED-ST-1,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-nv/manual/dss/medicaid/d-500/page-13,yes,"28 rows name an MSP group in the heading or 3+ times in the body (TOC/glossary rows excluded); cited row 'Page 13', 23 mentions, body opened"
us-nv,MED-ST-2,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-nv/manual/dss/medicaid/b-300/page-4,yes,"an FPL-percent or dollar income standard within 250 chars of an MSP group term in 'Page 4': ""...vices Medical Assistance Manual 25 Mar MTL 02/25 b. Have net countable income at or below 100% of FPL; and c. Have countable resources at or below $9,430 for individuals and $14,130 for marri..."""
us-nv,MED-ST-3,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-nv/manual/dss/medicaid/d-500/page-13,yes,"a resource/asset limit or no-resource-test statement within 250 chars of an MSP group term in 'Page 13': ""...f entitlement. b. Evaluate current resources and compare to Medicare beneficiary program resource limits. If information on resources is not provided, re-evaluate for the appropriat..."""
us-nv,MED-ST-4,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-nv/manual/dss/medicaid/e-200/page-12,partial,"a disregard or SSI-methodology statement within 250 chars of an MSP group term in 'Page 12': "".... E-240 HEALTH INSURANCE FOR WORK ADVANCEMENT (HIWA) E-240.1 HIWA Employment-Related Work Disregards In addition to the $20 General Income Exclusion and $65 Earnings Exclusion, participants..."""
us-nv,MED-ST-6,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-nv/manual/dss/medicaid/b-300/page-3,partial,"a coinsurance/deductible/cost-sharing payment statement within 250 chars of an MSP group term in 'Page 3': ""...B-310.2 Qualified Medicare Beneficiaries (QMB) Covers only Medicare co-pays, premium and deductible charges for individuals who: a. Are currently enrolled or eligible to enroll in Medicare..."""
us-nv,MED-ST-7,state,state Medicaid regulation/manual,REVIEW,2026-09-10-medicaid-state-eligibility-manual,,partial,39 MSP rows in the scope but none carries a 2025/2026-dated dollar figure near the group term; the figure may sit in a standards chart or appendix outside this scope
us-ny,MED-ST-5,state,manual (CMS IOM),PRESENT,2026-09-10-medicare-cms-iom-100-24,us/manual/cms/iom/100-24/chapter-1/1.6,no,"Pub 100-24 ch.1 1.6 'Part B Buy-in Coverage Groups in the 50 States and DC' and 1.7 QMB Part A payment (federal family, state-by-state text; body opened)"
us-ny,MED-ST-1,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-ny/manual/doh/medicaid/categorical-factors/page-78,yes,"34 rows name an MSP group in the heading or 3+ times in the body (TOC/glossary rows excluded); cited row 'Page 78', 17 mentions, body opened"
us-ny,MED-ST-2,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-ny/manual/doh/medicaid/categorical-factors/page-78,yes,"an FPL-percent or dollar income standard within 250 chars of an MSP group term in 'Page 78': ""...CATIONS ACCEPTED: Eligible applications from SSA that have net income below 135% of the Federal Poverty Level (FPL) will be automatically opened as a Qualifying Individual (QI) case; those with..."""
us-ny,MED-ST-3,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-ny/manual/doh/medicaid/categorical-factors/page-77,yes,"a resource/asset limit or no-resource-test statement within 250 chars of an MSP group term in 'Page 77': ""...for MSP-only they may complete DOH-4328 (Medicare Savings Program Application). There is no resource test for persons applying solely for MSP and who are not Qualified Disabled and Working Indivi..."""
us-ny,MED-ST-4,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-ny/manual/doh/medicaid/resources/page-5,partial,"a disregard or SSI-methodology statement within 250 chars of an MSP group term in 'Page 5': ""...tinue to apply to SSI-related Medicaid A/Rs whose eligibility is determined using the SSI-related budgeting methodology, unless they are applying for Medicare Savings Program (MSP)-only...."""
us-ny,MED-ST-6,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-ny/manual/doh/medicaid/income/page-68,partial,"a coinsurance/deductible/cost-sharing payment statement within 250 chars of an MSP group term in 'Page 68': ""...rtain A/Rs who receive Medicare may be eligible for Medicaid to pay the Medicare premium, coinsurance and deductible amounts. References: SSL Sect. 367-a (3)a GISs 10 MA/10 08 MA/016 05..."""
us-ny,MED-ST-7,state,state Medicaid regulation/manual,REVIEW,2026-09-10-medicaid-state-eligibility-manual,,partial,69 MSP rows in the scope but none carries a 2025/2026-dated dollar figure near the group term; the figure may sit in a standards chart or appendix outside this scope
us-oh,MED-ST-5,state,manual (CMS IOM),PRESENT,2026-09-10-medicare-cms-iom-100-24,us/manual/cms/iom/100-24/chapter-1/1.6,no,"Pub 100-24 ch.1 1.6 'Part B Buy-in Coverage Groups in the 50 States and DC' and 1.7 QMB Part A payment (federal family, state-by-state text; body opened)"
us-oh,MED-ST-1,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-oh/manual/odm/medicaid/5160-1-3-02-1/block-1,yes,"4 rows name an MSP group in the heading or 3+ times in the body (TOC/glossary rows excluded); cited row 'Rule 5160:1-3-02.1 | Medicare premium assistance programs (MPAP).', 58 mentions, body opened"
us-oh,MED-ST-2,state,state Medicaid regulation/manual,REVIEW,2026-09-10-medicaid-state-eligibility-manual,,yes,8 MSP rows in the scope but none carries an FPL-percent or dollar income standard near the group term; the figure may sit in a standards chart or appendix outside this scope
us-oh,MED-ST-3,state,state Medicaid regulation/manual,PRESENT,2026-09-10-medicaid-state-eligibility-manual,us-oh/manual/odm/medicaid/5160-1-3-02-1/block-1,yes,"a resource/asset limit or no-resource-test statement within 250 chars of an MSP group term in 'Rule 5160:1-3-02.1 | Medicare premium assistance p': ""...or all of the medicare premium assistance programs: QMB, SLMB, QI-1, and QDWI. (6) ""MPAP resource limit"" means the maximum amount of countable resources allowed under section 1905(p)(1) of the..."""
