jurisdiction,element,level,family,status,scope_version,citation_path,pe_modeled,evidence_note,element_label,rulespec_encoded
us-or,S30,state,state statute,PRESENT,2026-07-16-pit-west-us-or-chapter-316,us-or/statute/316.118,no,"statute body ('Pro rata share of S corporation income of nonresident shareh', 1405 chars): '(1) The pro rata share of S corporation income of a nonresident shareholder constitutes income or loss derived from or connected with sources in this state as provided in ORS 316.1'","Nonresident and part-year resident sourcing and apportionment (income from sources within the state, proration)",yes (2 income-tax files)
us-or,S31,state,state statute,PRESENT,2026-07-16-pit-west-us-or-chapter-316,us-or/statute/316.182,no,"statute body ('Withholding statement or exemption certificate; default with', 790 chars): 's defined in ORS 316.162 (2)(e). (3) If a statement or certificate is not provided to the employer as required under subsection (1) of this section, the employer shall withhold tax'",Employer withholding requirement and withholding tables/formula,yes (2 income-tax files)
us-or,S32,state,state statute,PRESENT,2026-07-16-pit-west-us-or-chapter-316,us-or/statute/316.587,no,"statute body ('Effect of underpayment of estimated tax; computation of unde', 4921 chars): 'term “required installment” means the amount of the installment that would be due if the estimated tax were equal to the least of: (a) Ninety percent of the tax shown on the return'","Individual estimated tax requirement, safe harbor and underpayment interest",yes (2 income-tax files)
us-or,S33,state,state statute,PRESENT,2026-07-16-pit-west-us-or-chapter-316,us-or/statute/316.472,no,"statute body ('Tax treatment of common trust fund; information return requi', 682 chars): 'ue Code. (2) Every financial institution or trust company maintaining a common trust fund shall make a return to the Department of Revenue for each tax year, stating specifically, '","Filing threshold: who must file a return (income floor, exemption-based, gross income test)",yes (2 income-tax files)
us-or,S34,state,state statute,PRESENT,2026-07-16-pit-west-us-or-chapter-316,us-or/statute/316.218,no,"statute body ('Annual report of compensation paid to professional athletic ', 980 chars): 'rtment may require by rule. (2) The report must be filed with the department on or before April 15 following the year for which the report is being made or at another time as the d'","Return due date, extensions, joint return liability and innocent spouse",yes (2 income-tax files)
us-or,S35,state,state statute,EXTRACTABLE,,,yes (gov/local/or),"no selected statute body for this state carries it (selected statute scopes: 2026-07-13-recovery, 2026-07-16-pit-west-us-or-chapter-316, 2026-07-24-or-pit-session-laws; income-tax chapter rows: 479); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources)","Local income taxes (county, municipal, school district, city) authorized or imposed by the state code, where they exist",yes (2 income-tax files)
us-or,R01,state,state regulation,EXTRACTABLE,,,n/a (document carrier; see the rule elements it carries),no selected regulation scope for this state is a revenue-department income tax regulation (the selected regulation scopes are benefit-program rules); the administrative code chapter is posted by the state's code publisher,State income tax regulations: the revenue department's administrative code chapter on the individual income tax,yes (2 income-tax files)
us-or,F01,state,state form instructions and rate schedules,EXTRACTABLE,,,n/a (document carrier; see the rule elements it carries),no TY2025 resident return form in any selected form scope (form documents present: 2026 Publication OR-ESTIMATE Oregon Estimated Inco); queue row 'done' points at form/2026-07-22-or-estimate-2026; publisher forms index: state revenue department forms page,Tax year 2025 resident individual income tax return form,yes (2 income-tax files)
us-or,F02,state,state form instructions and rate schedules,EXTRACTABLE,,,n/a (document carrier; see the rule elements it carries),no TY2025 resident instruction booklet in any selected form scope (form documents present: 2026 Publication OR-ESTIMATE Oregon Estimated Inco); queue row 'done' points at form/2026-07-22-or-estimate-2026; publisher forms index: state revenue department forms page,"Tax year 2025 resident return instruction booklet (line-by-line rules, worksheets)",yes (2 income-tax files)
us-or,F03,state,state form instructions and rate schedules,EXTRACTABLE,,,"yes (income/rates, rates)",no TY2025 rate schedule/tax table/flat-rate body in the selection (form bodies: 2); publisher forms index revenue department forms page,"Tax year 2025 rate schedule, tax table or flat rate with the year's dollar thresholds (as printed)",yes (2 income-tax files)
us-or,F04,state,state form instructions and rate schedules,EXTRACTABLE,,,"yes (deductions/standard, income/deductions, income/deductions/standard)",no TY2025 instruction body carrying the printed standard deduction/exemption amounts in the selection; publisher forms index revenue department forms page,Tax year 2025 standard deduction and exemption dollar amounts as printed in the instructions,yes (2 income-tax files)
us-or,F05,state,state form instructions and rate schedules,EXTRACTABLE,,,"yes (credits/eitc, income/credits/eitc)",no TY2025 instruction body carrying the state EITC/child credit parameters in the selection; publisher forms index revenue department forms page,"Tax year 2025 state EITC / child credit parameters as printed in the instructions (percentage of federal, amounts, worksheets)",yes (2 income-tax files)
us-or,F06,state,state department bulletins,PRESENT,2026-07-22-or-estimate-2026,us-or/form/individual-income-tax/2026/or-estimate/document-1,"yes (income/rates, rates)","form body ('2026 Publication OR-ESTIMATE Oregon Estimated Income Tax Ins', 25469 chars): 'm is similar to the federal sys­ tem, except that you: • Use Oregon’s income tax laws and tax rates. • Don’t include Social Security tax (FICA), self-employment tax, or household e'","Tax year 2026 indexed amounts (rate schedule, standard deduction, exemptions) as published for the year (estimated-tax instructions or department bulletin)",yes (2 income-tax files)
us-pa,S01,state,state statute,PRESENT,2026-07-16-pit-west-us-pa-act-1971-2-article-3,us-pa/statute/act-1971-2/article-3/section-353,"yes (income/rate, main)","statute body ('Crimes', 5917 chars): 'hom an action or proceeding has been instituted for the collection or recovery of the tax imposed by this article; nothing herein shall be construed to prohibit the delivery to the'",Imposition of the individual income tax (or the constitutional/statutory bar for the nine no-tax states),yes (3 income-tax files)
us-pa,S02,state conformity,state statute,PRESENT,2026-07-16-pit-west-us-pa-act-1971-2-article-3,us-pa/statute/act-1971-2/article-3/section-301,no,"statute body ('Definitions', 22025 chars): 'y corporation which has a valid election in effect under Subchapter S of Chapter 1 of the Internal Revenue Code of 1986, as amended to January 1, 2005. ((s.2) amended July 6, 2006,'",Internal Revenue Code conformity date (static or rolling) as defined in the chapter,yes (3 income-tax files)
us-pa,S03,state,state statute,PRESENT,2026-07-16-pit-west-us-pa-act-1971-2-article-3,us-pa/statute/act-1971-2/article-3/section-301,no,"statute body ('Definitions', 22025 chars): '.151) (i.2) ((i.2) deleted by amendment Dec. 13, 1991, P.L.373, No.40) (j) ""Income"" for a resident individual, estate or trust means the same as compensation, net profits, gains, d'","Resident, nonresident and part-year resident definitions (domicile, statutory residence day count)",yes (3 income-tax files)
us-pa,S04,state conformity,state statute,PRESENT,2026-07-16-pit-west-us-pa-act-1971-2-article-3,us-pa/statute/act-1971-2/article-3/section-331,"yes (income/rate, main)","statute body ('Returns of Married Individuals, Deceased or Disabled Individ', 6186 chars): 'ax liabilities under this article shall be separate. (b) If the income tax liabilities of husband and wife are determined on a joint return, their tax liabilities shall be joint an'","Filing statuses and joint/separate return rules (married joint, separate, head of household, surviving spouse)",yes (3 income-tax files)
us-pa,S05,state conformity,state statute,PRESENT,2026-07-16-pit-west-us-pa-act-1971-2-article-3,us-pa/statute/act-1971-2/article-3/section-302,no,"statute body ('Imposition of Tax', 1754 chars): 'te or trust shall be subject to, and shall pay for the privilege of receiving each of the classes of income hereinafter enumerated in section 303, a tax upon each dollar of income '","Starting point: state gross/adjusted gross/taxable income defined from federal AGI, federal taxable income, or own gross income",yes (3 income-tax files)
us-pa,S06,state,state statute,EXTRACTABLE,,,"yes (income/rate, main)",no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-west-us-pa-act-1971-2-article-3; income-tax chapter rows: 114); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources),"Rate schedule: bracket thresholds and marginal rates, or the flat rate (statute)",yes (3 income-tax files)
us-pa,S07,state,state statute,N/A,,,"yes (income/rate, main)","N/A: brackets/deductions are not indexed by statute (analyst knowledge, verify)","Bracket / deduction / exemption indexing rule (inflation adjustment method, base year, rounding)",yes (3 income-tax files)
us-pa,S08,state,state statute,N/A,,,yes (income/deductions),"N/A: the state has no standard deduction of its own (federal taxable income start or exemption-only design) (analyst knowledge, verify)",Standard deduction amount(s) by filing status (statute),yes (3 income-tax files)
us-pa,S09,state conformity,state statute,N/A,,,yes (income/deductions),"N/A: the state allows no itemized deductions (analyst knowledge, verify)","Itemized deductions: state treatment (federal itemized with modifications, SALT/mortgage limits, own list, or none)",yes (3 income-tax files)
us-pa,S10,state,state statute,EXTRACTABLE,,,no,no selected statute body for this state carries it (selected statute scopes: 2026-07-16-pit-west-us-pa-act-1971-2-article-3; income-tax chapter rows: 114); the state code is posted by the state code publisher (legislature/revisor site; see queue candidate_sources),Personal exemption amount or personal exemption credit (taxpayer and spouse),yes (3 income-tax files)
